ano,turno,sigla_partido,resultado,cargo,sigla_uf,genero,raca,id_candidato_bd,nome_urna,nome
2018,1,PT,eleito por qp,deputado federal,SP,masculino,branca,811849,Paulo Teixeira,Luiz Paulo Teixeira Ferreira
2018,1,MDB,eleito por qp,deputado federal,RJ,masculino,branca,814840,Vinícius Farah,Vinicius Medeiros Farah
2018,1,PSL,eleito por media,deputado federal,CE,masculino,branca,829390,Heitor Freire,Heitor Rodrigo Pereira Freire
2018,1,PSDB,eleito por qp,deputado federal,MS,feminino,parda,830926,Rose Modesto,Rosiane Modesto De Oliveira
2018,1,PSD,eleito por qp,deputado federal,RO,masculino,parda,832409,Expedito Netto,Expedito Gonçalves Ferreira Netto
2018,1,PL,eleito por qp,deputado federal,SP,masculino,branca,838748,Paulo Freire Costa,Paulo Roberto Freire Da Costa
2018,1,PSL,eleito por qp,deputado federal,RJ,masculino,parda,839624,Delegado Antônio Furtado,Antônio Da Luz Furtado
2018,1,PT,eleito por qp,deputado federal,MG,masculino,branca,849693,Odair Cunha,Odair José Da Cunha
2018,1,PSD,eleito por media,deputado federal,SC,masculino,branca,852287,Ricardo Guidi,Ricardo Zanatta Guidi
2018,1,DEM,eleito por qp,deputado federal,RJ,masculino,branca,852916,Sóstenes,Sóstenes Silva Cavalcante
2018,1,PSL,eleito por qp,deputado federal,MS,masculino,parda,855936,Tio Trutis,Loester Carlos Gomes De Souza
2018,1,PSOL,eleito por qp,deputado federal,RJ,masculino,branca,857306,Marcelo Freixo,Marcelo Ribeiro Freixo
2018,1,PTB,eleito por qp,deputado federal,RS,masculino,branca,860180,Maurício Dziedricki,Maurício Alexandre Dziedricki
2018,1,PV,eleito por qp,deputado federal,DF,masculino,branca,865325,Professor Israel,Israel Matos Batista
2018,1,PATRIOTA,eleito por qp,deputado federal,MG,masculino,branca,866367,Fred Costa,Frederico Borges Da Costa
2018,1,PTB,eleito por media,deputado federal,RS,masculino,branca,867842,Marcelo Moraes,Marcelo Pires Moraes
2018,1,CIDADANIA,eleito por qp,deputado federal,PE,masculino,branca,873845,Daniel Coelho,Daniel Pires Coelho
2018,1,PP,eleito por qp,deputado federal,CE,masculino,parda,879369,Aj Albuquerque,Antonio Jose Aguiar Albuquerque
2018,1,PATRIOTA,eleito por qp,deputado federal,CE,masculino,parda,883696,Júnior Mano,Antônio Luiz Rodrigues Mano Júnior
2018,1,CIDADANIA,eleito por qp,deputado federal,ES,masculino,branca,885406,Da Vitoria,Josias Mario Da Vitoria
2018,1,PSD,eleito por qp,deputado federal,MS,masculino,branca,888442,Fabio Trad,Fabio Ricardo Trad
2018,1,PSD,eleito por qp,deputado federal,PR,masculino,branca,890022,Ney Leprevost,Ney Leprevost Neto
2018,1,PSD,eleito por qp,deputado federal,MG,masculino,branca,898680,Diego Andrade,Diego Leonardo De Andrade Carvalho
2018,1,PSL,eleito por media,deputado federal,RR,masculino,branca,899930,Nicoletti,Antonio Carlos Nicoletti
2018,1,PL,eleito por qp,deputado federal,TO,masculino,parda,904309,Vicentinho Junior,Vicente Alves De Oliveira Junior
2018,1,REPUBLICANOS,eleito por qp,deputado federal,SP,masculino,branca,910589,Roberto Alves,Benedito Roberto Alves Ferreira
2018,1,PSB,eleito por qp,deputado federal,SP,masculino,branca,915547,Jefferson Campos,Jefferson Alves De Campos
2018,1,PSD,eleito por qp,deputado federal,AL,masculino,branca,916678,Marx Beltrão,Marx Beltrão Lima Siqueira
2018,1,DEM,eleito por qp,deputado federal,RJ,masculino,branca,921036,Pedro Paulo,Pedro Paulo Carvalho Teixeira
2018,1,PDT,eleito por media,deputado federal,MS,masculino,branca,921453,Dagoberto,Dagoberto Nogueira Filho
2018,1,PSD,eleito por qp,deputado federal,CE,masculino,branca,928234,Domingos Neto,Domingos Gomes De Aguiar Neto
2018,1,PSDB,eleito por qp,deputado federal,PA,masculino,parda,932046,Nilson Pinto,Nilson Pinto De Oliveira
2018,1,PSB,eleito por qp,deputado federal,SC,masculino,branca,941898,Rodrigo Coelho,Rodrigo Coelho
2018,1,PL,eleito por media,deputado federal,SP,masculino,branca,944909,Luiz Carlos Motta,Luiz Carlos Motta
2018,1,PT,eleito por qp,deputado federal,PR,masculino,branca,950441,Zeca Dirceu,Jose Carlos Becker De Oliveira E Silva
2018,1,MDB,eleito por qp,deputado federal,RN,masculino,branca,959117,Walter Alves,Walter Pereira Alves
2018,1,PTC,eleito por media,deputado federal,PI,feminino,branca,963578,Dra. Marina,Marina Santos Batista Dias
2018,1,PDT,eleito por qp,deputado federal,RJ,masculino,branca,964769,Paulo Ramos,Paulo Sergio Ramos Barboza
2018,1,PT,eleito por qp,deputado federal,SP,masculino,branca,973616,Nilto Tatto,Nilto Ignacio Tatto
2018,1,PSL,eleito por qp,deputado federal,RJ,masculino,parda,974671,Márcio Labre,Márcio Da Silveira Labre
2018,1,PP,eleito por qp,deputado federal,BA,masculino,branca,975802,Mário Negromonte Jr,Mário Silvio Mendes Negromonte Júnior
2018,1,REPUBLICANOS,eleito por qp,deputado federal,PE,masculino,branca,983090,Silvio Costa Filho,Silvio Serafim Costa Filho
2018,1,PSL,eleito por qp,deputado federal,MG,masculino,branca,988443,Delegado Marcelo Freitas,Marcelo Eduardo Freitas
2018,1,PP,eleito por media,deputado federal,MG,masculino,branca,997792,Dimas Fabiano,Dimas Fabiano Toledo Junior
2018,1,PPL,eleito por qp,deputado federal,BA,masculino,parda,1001528,Uldúrico Júnior,Uldurico Alencar Pinto
2018,1,PSL,eleito por qp,deputado federal,SC,masculino,branca,1001879,Daniel Freitas,Daniel Costa De Freitas
2018,1,PP,eleito por qp,deputado federal,MA,masculino,parda,1016323,Andre Fufuca,Andre Luiz Carvalho Ribeiro
2018,1,PT,eleito por qp,deputado federal,PE,masculino,branca,1018732,Carlos Veras,José Carlos Veras Dos Santos
2018,1,PSL,eleito por qp,deputado federal,SC,masculino,branca,1027437,Fabio Schiochet,Fabio Luiz Schiochet Filho
2018,1,PATRIOTA,eleito por qp,deputado federal,MA,masculino,branca,1031298,Junior Marreca Filho,Antonio Da Cruz Filgueira Neto
2018,1,CIDADANIA,eleito por qp,deputado federal,SP,masculino,branca,1033516,Arnaldo Jardim,Arnaldo Calil Pereira Jardim
2018,1,PT,eleito por qp,deputado federal,SP,masculino,branca,1036400,Carlos Zarattini,Carlos Alberto Rolim Zarattini
2018,1,DEM,eleito por qp,deputado federal,PR,masculino,branca,1042681,Pedro Lupion,Pedro Deboni Lupion Mello
2018,1,PODE,eleito por qp,deputado federal,RO,masculino,branca,1042945,Léo Moraes,Leonardo Barreto De Moraes
2018,1,PSL,eleito por media,deputado federal,RJ,masculino,preta,1049826,Professor Joziel,Joziel Ferreira Carlos
2018,1,PSL,eleito por qp,deputado federal,SP,masculino,branca,1049971,Guiga Peixoto,José Guilherme Negrão Peixoto
2018,1,PHS,eleito por media,deputado federal,PE,masculino,parda,1050656,Fernando Rodolfo,Fernando Rodolfo Tenorio De Vasconcelos
2018,1,PSD,eleito por qp,deputado federal,BA,masculino,branca,1064845,José Nunes,Jose Nunes Soares
2018,1,PODE,eleito por qp,deputado federal,PR,masculino,branca,1067685,Diego Garcia,Diego Alexsander Gonçalo Paula Garcia
2018,1,REPUBLICANOS,eleito por qp,deputado federal,PB,masculino,branca,1073704,Hugo,Hugo Motta Wanderley Da Nóbrega
2018,1,PC do B,eleito por qp,deputado federal,MA,masculino,branca,1073982,Rubens Junior,Rubens Pereira E Silva Junior
2018,1,PDT,eleito por qp,deputado federal,PI,masculino,parda,1075599,Flavio Nogueira,Flavio Rodrigues Nogueira
2018,1,PSL,eleito por qp,deputado federal,SP,masculino,branca,1077801,Coronel Tadeu,Marcio Tadeu Anhaia De Lemos
2018,1,PSDB,eleito por media,deputado federal,SP,masculino,branca,1080703,Eduardo Cury,Eduardo Pedrosa Cury
2018,1,DEM,eleito por qp,deputado federal,PE,masculino,branca,1081372,Fernando Filho,Fernando Bezerra De Souza Coelho Filho
2018,1,REPUBLICANOS,eleito por qp,deputado federal,SP,masculino,branca,1084833,Milton Vieira,Milton Vieira Pinto
2018,1,AVANTE,eleito por qp,deputado federal,MG,feminino,branca,1093893,Greyce Elias,Greyce De Queiroz Elias
2018,1,PSL,eleito por media,deputado federal,MS,masculino,branca,1094006,Dr. Luiz Ovando,Luiz Alberto Ovando
2018,1,PT,eleito por qp,deputado federal,PE,feminino,branca,1095605,Marília Arraes,Marília Valença Rocha Arraes De Alencar
2018,1,PL,eleito por media,deputado federal,SP,masculino,branca,1098624,Miguel Lombardi,Miguel Lombardi
2018,1,PT,eleito por qp,deputado federal,RN,feminino,branca,1107085,Natalia Bonavides,Natalia Bastos Bonavides
2018,1,SOLIDARIEDADE,eleito por qp,deputado federal,RJ,masculino,branca,1107228,Aureo,Aureo Lidio Moreira Ribeiro
2018,1,PSOL,eleito por qp,deputado federal,SP,feminino,branca,1110699,Luiza Erundina,Luiza Erundina De Sousa
2018,1,PT,eleito por media,deputado federal,SP,masculino,branca,1118898,Alencar Santana,Alencar Santana Braga
2018,1,PSB,eleito por qp,deputado federal,RN,masculino,branca,1121310,Rafael Motta,Rafael Huete Da Motta
2018,1,PSL,eleito por media,deputado federal,RJ,masculino,branca,1128728,Daniel Silveira,Daniel Lucio Da Silveira
2018,1,PL,eleito por qp,deputado federal,SP,masculino,branca,1131760,Capitão Augusto,José Augusto Rosa
2018,1,MDB,eleito por qp,deputado federal,SC,masculino,branca,1132704,Carlos Chiodini,Carlos Alberto Chiodini
2018,1,PODE,eleito por media,deputado federal,SP,masculino,branca,1133604,Roberto De Lucena,Roberto Alves De Lucena
2018,1,PSL,eleito por qp,deputado federal,PR,feminino,branca,1135505,Aline Sleutjes,Aline Sleutjes
2018,1,PTB,eleito por qp,deputado federal,PR,feminino,branca,1135906,Luisa Canziani,Luisa Dos Santos Silveira
2018,1,PSL,eleito por qp,deputado federal,PR,masculino,branca,1136017,Filipe Barros,Filipe Barros Baptista De Toledo Ribeiro
2018,1,PSL,eleito por qp,deputado federal,SC,feminino,branca,1138005,Caroline De Toni,Caroline Rodrigues De Toni
2018,1,PDT,eleito por media,deputado federal,PE,masculino,branca,1146626,Túlio Gadêlha,Túlio Gadelha Sales De Melo
2018,1,PSDB,eleito por qp,deputado federal,SP,masculino,branca,1156047,Carlos Sampaio,Carlos Henrique Focesi Sampaio
2018,1,PHS,eleito por qp,deputado federal,MG,masculino,branca,1161781,Marcelo Aro,Marcelo Guilherme De Aro Ferreira
2018,1,PSC,eleito por qp,deputado federal,MG,masculino,branca,1168902,Euclydes Pettersen ,Euclydes Marcos Pettersen Neto
2018,1,PSDB,eleito por qp,deputado federal,SP,masculino,branca,1176089,Samuel Moreira,Samuel Moreira Da Silva Júnior
2018,1,AVANTE,eleito por qp,deputado federal,MG,masculino,branca,1176873,Andre Janones,Andre Luis Gaspar Janones
2018,1,NOVO,eleito por media,deputado federal,SP,masculino,branca,1176894,Alexis,Alexis Joseph Steverlynck Fonteyne
2018,1,MDB,eleito por media,deputado federal,SP,masculino,branca,1177896,Herculano Passos,Herculano Castilho Passos Junior
2018,1,PL,eleito por qp,deputado federal,RN,masculino,branca,1178409,João Maia,João Da Silva Maia
2018,1,PTB,eleito por qp,deputado federal,MT,masculino,branca,1184548,Emanuelzinho,Emanuel Pinheiro Da Silva Primo
2018,1,PT,eleito por qp,deputado federal,SP,masculino,branca,1186197,Arlindo Chinaglia,Arlindo Chignalia Junior
2018,1,PSL,eleito por qp,deputado federal,MG,masculino,branca,1188896,Charlles Evangelista,Charlles Thomacelli Evangelista
2018,1,REPUBLICANOS,eleito por qp,deputado federal,ES,masculino,branca,1190066,Amaro Neto,Amaro Rocha Nascimento Neto
2018,1,PSB,eleito por qp,deputado federal,PR,masculino,branca,1190768,Aliel Machado,Aliel Machado Bark
2018,1,PTB,eleito por qp,deputado federal,AL,masculino,branca,1191588,Nivaldo Albuquerque,Nivaldo Ferreira De Albuquerque Neto
2018,1,PSL,eleito por qp,deputado federal,GO,masculino,parda,1198548,Major Vitor Hugo,Vitor Hugo De Araujo Almeida
2018,1,PSC,eleito por qp,deputado federal,RJ,masculino,parda,1207036,Otoni De Paula,Otoni Moura De Paulo Junior
2018,1,PMN,eleito por qp,deputado federal,MG,masculino,branca,1210352,Zé Vitor,Jose Vitor De Resende Aguiar
2018,1,DEM,eleito por qp,deputado federal,RJ,masculino,branca,1213591,Rodrigo Maia,Rodrigo Felinto Ibarra Epitácio Maia
2018,1,PATRIOTA,eleito por media,deputado federal,MG,masculino,branca,1217481,Doutor Frederico,Frederico De Castro Escaleira
2018,1,NOVO,eleito por qp,deputado federal,MG,masculino,branca,1222975,Tiago Mitraud,Tiago Lima Mitraud De Castro Leite
2018,1,PSL,eleito por qp,deputado federal,MG,masculino,branca,1224088,Cabo Junio Amaral,Geraldo Junio Do Amaral
2018,1,PSL,eleito por qp,deputado federal,RJ,masculino,parda,1227030,Luiz Lima ,Luiz Eduardo Carneiro Da Silva De Souza Lima
2018,1,MDB,eleito por qp,deputado federal,PA,feminino,branca,1227170,Elcione,Elcione Therezinha Zahluth Barbalho
2018,1,MDB,eleito por qp,deputado federal,RJ,masculino,branca,1232815,Gutemberg Reis,Gutemberg Reis De Oliveira
2018,1,DEM,eleito por media,deputado federal,RJ,masculino,parda,1238087,Juninho Do Pneu,Rogerio Teixeira Junior
2018,1,PSL,eleito por qp,deputado federal,RJ,feminino,branca,1239009,Major Fabiana,Fabiana Silva De Souza
2018,1,PC do B,eleito por qp,deputado federal,BA,masculino,parda,1240602,Daniel Almeida,Daniel Gomes De Almeida
2018,1,MDB,eleito por qp,deputado federal,RJ,feminino,branca,1244391,Daniela Do Waguinho,Daniela Mote De Souza Carneiro
2018,1,PL,eleito por qp,deputado federal,RJ,masculino,parda,1248760,Altineu Cortes,Altineu Cortes Freitas Coutinho
2018,1,PSL,eleito por qp,deputado federal,PR,masculino,branca,1259863,Felipe Francischini,Luis Felipe Bonatto Francischini
2018,1,PSL,eleito por qp,deputado federal,MG,masculino,branca,1263018,Marcelo Alvaro Antonio,Marcelo Henrique Teixeira Dias
2018,1,PSDB,eleito por qp,deputado federal,PB,masculino,branca,1264750,Pedro Cunha Lima,Pedro Oliveira Cunha Lima
2018,1,PSL,eleito por qp,deputado federal,SP,masculino,branca,1267458,Abou Anni,Paulo Sergio Abou Anni
2018,1,REPUBLICANOS,eleito por qp,deputado federal,MG,masculino,branca,1270464,Gilberto Abramo,Gilberto Aparecido Abramo
2018,1,DEM,eleito por media,deputado federal,PA,masculino,parda,1270776,Hélio Leite,Hélio Leite Da Silva
2018,1,PSL,eleito por qp,deputado federal,RJ,masculino,parda,1273203,Sargento Gurgel,João Carlos Soares Gurgel
2018,1,PL,eleito por media,deputado federal,PR,masculino,amarela,1279641,Luiz Nishimori,Luiz Hiloshi Nishimori
2018,1,CIDADANIA,eleito por qp,deputado federal,RJ,masculino,branca,1283369,Marcelo Calero,Marcelo Calero Faria Garcia
2018,1,PSOL,eleito por qp,deputado federal,PA,masculino,branca,1289040,Edmilson Rodrigues,Edmilson Brito Rodrigues
2018,1,PP,eleito por qp,deputado federal,AM,masculino,branca,1297378,Atila Lins,Atila Sidney Lins De Albuquerque
2018,1,PP,eleito por qp,deputado federal,GO,masculino,branca,1298292,Professor Alcides,Alcides Ribeiro Filho
2018,1,PT,eleito por qp,deputado federal,CE,masculino,preta,1298873,Jose Airton,Jose Airton Felix Cirilo Da Silva
2018,1,PT,eleito por qp,deputado federal,CE,masculino,branca,1301414,Guimaraes,Jose Nobre Guimaraes
2018,1,PSD,eleito por qp,deputado federal,SP,masculino,branca,1305225,Marco Bertaiolli,Marco Aurelio Bertaiolli
2018,1,NOVO,eleito por qp,deputado federal,MG,masculino,branca,1310768,Lucas Gonzalez,Lucas De Vasconcelos Gonzalez
2018,1,PROS,eleito por media,deputado federal,RJ,feminino,branca,1312555,Clarissa Garontinho,Clarissa Garotinho Barros Assed Matheus De Oliveira
2018,1,PSL,eleito por qp,deputado federal,RJ,masculino,parda,1314915,Carlos Jordy,Carlos Roberto Coelho De Mattos Júnior
2018,1,PSOL,eleito por qp,deputado federal,RJ,masculino,branca,1318298,Glauber Braga,Glauber De Medeiros Braga
2018,1,NOVO,eleito por qp,deputado federal,RJ,masculino,branca,1325190,Paulo Ganime,Paulo Gustavo Ganime Alves Teixeira
2018,1,NOVO,eleito por qp,deputado federal,RS,masculino,branca,1328698,Marcel Van Hattem,Marcel Van Hattem
2018,1,PT,eleito por media,deputado federal,MA,masculino,parda,1328866,Ze Carlos,Jose Carlos Nunes Junior
2018,1,PL,eleito por qp,deputado federal,SP,masculino,branca,1332821,Marcio Alvino,Marcio Luiz Alvino De Souza
2018,1,PSB,eleito por qp,deputado federal,PE,masculino,branca,1336874,João Campos,João Henrique De Andrade Lima Campos
2018,1,PL,eleito por qp,deputado federal,MG,masculino,branca,1337747,Lincoln Portela,Lincoln Diniz Portela
